% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
32.681	1	1	1	5321.9	0
32.721	1	1	1	5321.91	0
32.761	1	1	1	5321.92	0
32.801	1	1	1	5321.94	0
32.841	1	1	1	5321.95	0
32.881	1	1	1	5321.96	0
32.921	1	1	1	5321.98	0
32.961	1	1	1	5321.99	0
33.001	1	1	1	5322	0
33.041	1	1	1	5322.02	0
33.081	1	1	1	5322.03	0
33.121	1	1	1	5322.04	0
33.161	1	1	1	5322.05	0
33.201	1	1	1	5322.07	0
33.241	1	1	1	5322.08	0
33.281	1	1	1	5322.09	0
33.321	1	1	1	5322.1	0
33.361	1	1	1	5322.11	0
33.401	1	1	1	5322.13	0
33.441	1	1	1	5322.14	0
33.481	1	1	1	5322.15	0
33.521	1	1	1	5322.16	0
33.561	1	1	1	5322.17	0
33.601	1	1	1	5322.18	0
33.641	1	1	1	5322.19	0
33.681	1	1	1	5322.2	0
33.721	1	1	1	5322.22	0
33.761	1	1	1	5322.23	0
33.801	1	1	1	5322.24	0
33.841	1	1	1	5322.25	0
33.881	1	1	1	5322.26	0
33.921	1	1	1	5322.27	0
33.961	1	1	1	5322.28	0
34.001	1	1	1	5322.29	0
34.041	1	1	1	5322.3	0
34.081	1	1	1	5322.31	0
34.121	1	1	1	5322.32	0
34.161	1	1	1	5322.33	0
34.201	1	1	1	5322.34	0
34.241	1	1	1	5322.35	0
34.281	1	1	1	5322.36	0
34.321	1	1	1	5322.37	0
34.361	1	1	1	5322.38	0
34.401	1	1	1	5322.39	0
34.441	1	1	1	5322.4	0
34.481	1	1	1	5322.4	0
34.521	1	1	1	5322.41	0
34.561	1	1	1	5322.42	0
34.601	1	1	1	5322.43	0
34.641	1	1	1	5322.44	0
34.681	1	1	1	5322.45	0
34.721	1	1	1	5322.46	0
34.761	1	1	1	5322.47	0
34.801	1	1	1	5322.48	0
34.841	1	1	1	5322.48	0
34.881	1	1	1	5322.49	0
34.921	1	1	1	5322.5	0
34.961	1	1	1	5322.51	0
35.001	1	1	1	5322.52	0
35.041	1	1	1	5322.53	0
35.081	1	1	1	5322.53	0
35.121	1	1	1	5322.54	0
35.161	1	1	1	5322.55	0
35.201	1	1	1	5322.56	0
35.241	1	1	1	5322.57	0
35.281	1	1	1	5322.57	0
35.321	1	1	1	5322.58	0
35.361	1	1	1	5322.59	0
35.401	1	1	1	5322.6	0
35.441	1	1	1	5322.6	0
35.481	1	1	1	5322.61	0
35.521	1	1	1	5322.62	0
35.561	1	1	1	5322.63	0
35.601	1	1	1	5322.63	0
35.641	1	1	1	5322.64	0
35.681	1	1	1	5322.65	0
35.721	1	1	1	5322.66	0
35.761	1	1	1	5322.66	0
35.801	1	1	1	5322.67	0
35.841	1	1	1	5322.68	0
35.881	1	1	1	5322.68	0
35.921	1	1	1	5322.69	0
35.961	1	1	1	5322.7	0
36.001	1	1	1	5322.7	0
36.041	1	1	1	5322.71	0
36.081	1	1	1	5322.72	0
36.121	1	1	1	5322.72	0
36.161	1	1	1	5322.73	0
36.201	1	1	1	5322.74	0
36.241	1	1	1	5322.74	0
36.281	1	1	1	5322.75	0
36.321	1	1	1	5322.76	0
36.361	1	1	1	5322.76	0
36.401	1	1	1	5322.77	0
36.441	1	1	1	5322.78	0
36.481	1	1	1	5322.78	0
36.521	1	1	1	5322.79	0
36.561	1	1	1	5322.79	0
36.601	1	1	1	5322.8	0
36.641	1	1	1	5322.81	0
36.681	1	1	1	5322.81	0
36.721	1	1	1	5322.82	0
36.761	1	1	1	5322.82	0
36.801	1	1	1	5322.83	0
36.841	1	1	1	5322.84	0
36.881	1	1	1	5322.84	0
36.921	1	1	1	5322.85	0
36.961	1	1	1	5322.85	0
37.001	1	1	1	5322.86	0
37.041	1	1	1	5322.87	0
37.081	1	1	1	5322.87	0
37.121	1	1	1	5322.88	0
37.161	1	1	1	5322.88	0
37.201	1	1	1	5322.89	0
37.241	1	1	1	5322.89	0
37.281	1	1	1	5322.9	0
37.321	1	1	1	5322.9	0
37.361	1	1	1	5322.91	0
37.401	1	1	1	5322.91	0
37.441	1	1	1	5322.92	0
37.481	1	1	1	5322.93	0
37.521	1	1	1	5322.93	0
37.561	1	1	1	5322.94	0
37.601	1	1	1	5322.94	0
37.641	1	1	1	5322.95	0
37.681	1	1	1	5322.95	0
37.721	1	1	1	5322.96	0
37.761	1	1	1	5322.96	0
37.801	1	1	1	5322.97	0
37.841	1	1	1	5322.97	0
37.881	1	1	1	5322.98	0
37.921	1	1	1	5322.98	0
37.961	1	1	1	5322.99	0
38.001	1	1	1	5322.99	0
38.041	1	1	1	5323	0
38.081	1	1	1	5323	0
38.121	1	1	1	5323.01	0
38.161	1	1	1	5323.01	0
38.201	1	1	1	5323.01	0
38.241	1	1	1	5323.02	0
38.281	1	1	1	5323.02	0
38.321	1	1	1	5323.03	0
38.401	2	1	1	5326.34	0
38.441	2	1	1	5326.35	0
38.481	2	1	1	5326.35	0
38.521	2	1	1	5326.36	0
38.561	2	1	1	5326.37	0
38.601	2	1	1	5326.37	0
38.641	2	1	1	5326.38	0
38.681	2	1	1	5326.39	0
38.721	2	1	1	5326.39	0
38.761	2	1	1	5326.4	0
38.801	2	1	1	5326.4	0
38.841	2	1	1	5326.41	0
38.881	2	1	1	5326.42	0
38.921	2	1	1	5326.42	0
38.961	2	1	1	5326.43	0
39.001	2	1	1	5326.44	0
39.041	2	1	1	5326.44	0
39.081	2	1	1	5326.45	0
39.121	2	1	1	5326.46	0
39.161	2	1	1	5326.47	0
39.201	2	1	1	5326.47	0
39.241	2	1	1	5326.48	0
39.281	2	1	1	5326.49	0
39.321	2	1	1	5326.49	0
39.361	2	1	1	5326.5	0
39.401	2	1	1	5326.51	0
39.441	2	1	1	5326.52	0
39.481	2	1	1	5326.52	0
39.521	2	1	1	5326.53	0
39.561	2	1	1	5326.54	0
39.601	2	1	1	5326.55	0
39.641	2	1	1	5326.55	0
39.681	2	1	1	5326.56	0
39.721	2	1	1	5326.57	0
39.761	2	1	1	5326.58	0
39.801	2	1	1	5326.58	0
39.841	2	1	1	5326.59	0
39.881	2	1	1	5326.6	0
39.921	2	1	1	5326.61	0
39.961	2	1	1	5326.62	0
40.001	2	1	1	5326.62	0
40.041	2	1	1	5326.63	0
40.081	2	1	1	5326.64	0
40.121	2	1	1	5326.65	0
40.161	2	1	1	5326.66	0
40.201	2	1	1	5326.67	0
40.241	2	1	1	5326.68	0
40.281	2	1	1	5326.68	0
40.321	2	1	1	5326.69	0
40.361	2	1	1	5326.7	0
40.401	2	1	1	5326.71	0
40.441	2	1	1	5326.72	0
40.481	2	1	1	5326.73	0
40.521	2	1	1	5326.74	0
40.561	2	1	1	5326.75	0
40.601	2	1	1	5326.76	0
40.641	2	1	1	5326.77	0
40.681	2	1	1	5326.77	0
40.721	2	1	1	5326.78	0
40.761	2	1	1	5326.79	0
40.801	2	1	1	5326.8	0
40.841	2	1	1	5326.81	0
40.881	2	1	1	5326.82	0
40.921	2	1	1	5326.83	0
40.961	2	1	1	5326.84	0
41.001	2	1	1	5326.85	0
41.041	2	1	1	5326.86	0
41.081	2	1	1	5326.87	0
41.121	2	1	1	5326.88	0
41.161	2	1	1	5326.89	0
41.201	2	1	1	5326.9	0
41.241	2	1	1	5326.92	0
41.281	2	1	1	5326.93	0
41.321	2	1	1	5326.94	0
41.361	2	1	1	5326.95	0
41.401	2	1	1	5326.96	0
41.441	2	1	1	5326.97	0
41.481	2	1	1	5326.98	0
41.521	2	1	1	5326.99	0
41.561	2	1	1	5327	0
41.601	2	1	1	5327.02	0
41.641	2	1	1	5327.03	0
41.681	2	1	1	5327.04	0
41.721	2	1	1	5327.05	0
41.761	2	1	1	5327.06	0
41.801	2	1	1	5327.08	0
41.841	2	1	1	5327.09	0
41.881	2	1	1	5327.1	0
41.921	2	1	1	5327.11	0
41.961	2	1	1	5327.13	0
42.001	2	1	1	5327.14	0
42.041	2	1	1	5327.15	0
42.081	2	1	1	5327.16	0
42.121	2	1	1	5327.18	0
42.161	2	1	1	5327.19	0
42.201	2	1	1	5327.2	0
42.241	2	1	1	5327.22	0
42.281	2	1	1	5327.23	0
42.321	2	1	1	5327.25	0
42.361	2	1	1	5327.26	0
42.401	2	1	1	5327.27	0
42.441	2	1	1	5327.29	0
42.481	2	1	1	5327.3	0
42.521	2	1	1	5327.32	0
42.561	2	1	1	5327.33	0
42.601	2	1	1	5327.35	0
42.641	2	1	1	5327.36	0
42.681	2	1	1	5327.38	0
42.721	2	1	1	5327.39	0
42.761	2	1	1	5327.41	0
42.801	2	1	1	5327.42	0
42.841	2	1	1	5327.44	0
42.881	2	1	1	5327.46	0
42.921	2	1	1	5327.47	0
42.961	2	1	1	5327.49	0
43.001	2	1	1	5327.51	0
43.041	2	1	1	5327.52	0
43.081	2	1	1	5327.54	0
43.121	2	1	1	5327.56	0
43.161	2	1	1	5327.57	0
43.201	2	1	1	5327.59	0
43.241	2	1	1	5327.61	0
43.281	2	1	1	5327.63	0
43.321	2	1	1	5327.65	0
43.361	2	1	1	5327.66	0
43.401	2	1	1	5327.68	0
43.441	2	1	1	5327.7	0
43.481	2	1	1	5327.72	0
43.521	2	1	1	5327.74	0
43.561	2	1	1	5327.76	0
43.601	2	1	1	5327.78	0
43.641	2	1	1	5327.8	0
43.681	2	1	1	5327.82	0
43.721	2	1	1	5327.84	0
43.761	2	1	1	5327.86	0
43.801	2	1	1	5327.88	0
43.841	2	1	1	5327.91	0
43.881	2	1	1	5327.93	0
43.921	2	1	1	5327.95	0
43.961	2	1	1	5327.97	0
44.001	2	1	1	5327.99	0
44.041	2	1	1	5328.02	0
44.081	2	1	1	5328.04	0
44.121	2	1	1	5328.06	0
44.161	2	1	1	5328.09	0
44.201	2	1	1	5328.11	0
44.241	2	1	1	5328.14	0
44.281	2	1	1	5328.16	0
44.321	2	1	1	5328.19	0
44.361	2	1	1	5328.21	0
44.401	2	1	1	5328.24	0
44.441	2	1	1	5328.27	0
44.481	2	1	1	5328.29	0
44.521	2	1	1	5328.32	0
44.561	2	1	1	5328.35	0
44.601	2	1	1	5328.37	0
44.641	2	1	1	5328.4	0
44.681	2	1	1	5328.43	0
44.721	2	1	1	5328.46	0
44.761	2	1	1	5328.49	0
44.801	2	1	1	5328.52	0
44.841	2	1	1	5328.55	0
44.881	2	1	1	5328.58	0
44.921	2	1	1	5328.61	0
44.961	2	1	1	5328.65	0
45.001	2	1	1	5328.68	0
45.041	2	1	1	5328.71	0
45.081	2	1	1	5328.75	0
45.121	2	1	1	5328.78	0
45.161	2	1	1	5328.82	0
45.201	2	1	1	5328.85	0
45.241	2	1	1	5328.89	0
45.281	2	1	1	5328.92	0
45.321	2	1	1	5328.96	0
45.361	2	1	1	5329	0
45.401	2	1	1	5329.04	0
45.441	2	1	1	5329.08	0
45.481	2	1	1	5329.12	0
45.521	2	1	1	5329.16	0
45.561	2	1	1	5329.2	0
45.601	2	1	1	5329.24	0
45.641	2	1	1	5329.28	0
45.681	2	1	1	5329.33	0
45.721	2	1	1	5329.37	0
45.761	2	1	1	5329.42	0
45.801	2	1	1	5329.46	0
45.841	2	1	1	5329.51	0
45.881	2	1	1	5329.56	0
45.921	2	1	1	5329.61	0
45.961	2	1	1	5329.66	0
46.001	2	1	1	5329.71	0
46.041	2	1	1	5329.76	0
46.081	2	1	1	5329.81	0
46.121	2	1	1	5329.87	0
46.161	2	1	1	5329.92	0
46.201	2	1	1	5329.98	0
46.241	2	1	1	5330.03	0
46.281	2	1	1	5330.09	0
46.321	2	1	1	5330.15	0
46.361	2	1	1	5330.22	0
46.401	2	1	1	5330.28	0
46.441	2	1	1	5330.34	0
46.481	2	1	1	5330.41	0
46.521	2	1	1	5330.47	0
46.561	2	1	1	5330.54	0
46.601	2	1	1	5330.61	0
46.641	2	1	1	5330.69	0
46.681	2	1	1	5330.76	0
46.721	2	1	1	5330.83	0
46.761	2	1	1	5330.91	0
46.801	2	1	1	5330.99	0
46.841	2	1	1	5331.07	0
46.881	2	1	1	5331.16	0
46.921	2	1	1	5331.24	0
46.961	2	1	1	5331.33	0
47.001	2	1	1	5331.42	0
47.041	2	1	1	5331.51	0
47.081	2	1	1	5331.61	0
47.121	2	1	1	5331.71	0
47.161	2	1	1	5331.81	0
47.201	2	1	1	5331.91	0
47.241	2	1	1	5332.02	0
47.281	2	1	1	5332.13	0
47.321	2	1	1	5332.24	0
47.361	2	1	1	5332.35	0
47.401	2	1	1	5332.47	0
47.441	2	1	1	5332.6	0
47.481	2	1	1	5332.73	0
47.521	2	1	1	5332.86	0
47.561	2	1	1	5332.99	0
47.601	2	1	1	5333.13	0
47.641	2	1	1	5333.28	0
47.681	2	1	1	5333.43	0
47.721	2	1	1	5333.58	0
47.761	2	1	1	5333.74	0
47.801	2	1	1	5333.91	0
47.841	2	1	1	5334.08	0
47.881	2	1	1	5334.26	0
47.921	2	1	1	5334.45	0
47.961	2	1	1	5334.64	0
48.001	2	1	1	5334.85	0
48.041	2	1	1	5335.06	0
48.081	2	1	1	5335.28	0
48.121	2	1	1	5335.5	0
48.161	2	1	1	5335.74	0
48.201	2	1	1	5335.99	0
48.241	2	1	1	5336.25	0
48.281	2	1	1	5336.52	0
48.321	2	1	1	5336.81	0
48.361	2	1	1	5337.1	0
48.401	2	1	1	5337.42	0
48.441	2	1	1	5337.75	0
48.481	2	1	1	5338.09	0
48.521	2	1	1	5338.46	0
48.561	2	1	1	5338.85	0
48.601	2	1	1	5339.25	0
48.641	2	1	1	5339.69	0
48.681	2	1	1	5340.15	0
48.721	2	1	1	5340.63	0
48.761	2	1	1	5341.15	0
48.801	2	1	1	5341.71	0
48.841	2	1	1	5342.3	0
48.881	2	1	1	5342.93	0
48.921	2	1	1	5343.61	0
48.961	2	1	1	5344.34	0
49.001	2	1	1	5345.14	0
49.041	2	1	1	5345.99	0
49.081	2	1	1	5346.93	0
49.121	2	1	1	5347.95	0
49.161	2	1	1	5349.06	0
49.201	2	1	1	5350.29	0
49.241	2	1	1	5351.64	0
49.281	2	1	1	5353.15	0
49.321	2	1	1	5354.83	0
49.361	2	1	1	5356.73	0
49.401	2	1	1	5358.88	0
49.441	2	1	1	5361.34	0
49.481	2	1	1	5364.17	0
49.521	2	1	1	5367.48	0
49.561	2	1	1	5371.39	0
49.601	2	1	1	5376.09	0
49.641	2	1	1	5381.84	0
49.681	2	1	1	5389.03	0
49.721	2	1	1	5398.28	0
49.761	2	1	1	5410.64	0
49.801	2	1	1	5427.97	0
49.841	2	1	1	5454.05	0
49.881	2	1	1	5497.71	0
49.921	2	1	1	5585.81	0
49.961	2	1	1	5856.52	0
50.001	2	1	1	781996	0
50.041	2	1	1	4827.88	0
50.081	2	1	1	5072.15	0
50.121	2	1	1	5155.35	0
50.161	2	1	1	5197.3	0
50.201	2	1	1	5222.58	0
50.241	2	1	1	5239.48	0
50.281	2	1	1	5251.58	0
50.321	2	1	1	5260.66	0
50.361	2	1	1	5267.74	0
50.401	2	1	1	5273.4	0
50.441	2	1	1	5278.04	0
50.481	2	1	1	5281.91	0
50.521	2	1	1	5285.18	0
50.561	2	1	1	5287.99	0
50.601	2	1	1	5290.42	0
50.641	2	1	1	5292.55	0
50.681	2	1	1	5294.43	0
50.721	2	1	1	5296.1	0
50.761	2	1	1	5297.6	0
50.801	2	1	1	5298.94	0
50.841	2	1	1	5300.16	0
50.881	2	1	1	5301.27	0
50.921	2	1	1	5302.28	0
50.961	2	1	1	5303.21	0
51.001	2	1	1	5304.06	0
51.041	2	1	1	5304.85	0
51.081	2	1	1	5305.58	0
51.121	2	1	1	5306.26	0
51.161	2	1	1	5306.89	0
51.201	2	1	1	5307.48	0
51.241	2	1	1	5308.03	0
51.281	2	1	1	5308.54	0
51.321	2	1	1	5309.03	0
51.361	2	1	1	5309.48	0
51.401	2	1	1	5309.92	0
51.441	2	1	1	5310.32	0
51.481	2	1	1	5310.71	0
51.521	2	1	1	5311.07	0
51.561	2	1	1	5311.42	0
51.601	2	1	1	5311.75	0
51.641	2	1	1	5312.06	0
51.681	2	1	1	5312.36	0
51.721	2	1	1	5312.64	0
51.761	2	1	1	5312.91	0
51.801	2	1	1	5313.17	0
51.841	2	1	1	5313.42	0
51.881	2	1	1	5313.65	0
51.921	2	1	1	5313.88	0
51.961	2	1	1	5314.1	0
52.001	2	1	1	5314.31	0
52.041	2	1	1	5314.51	0
52.081	2	1	1	5314.7	0
52.121	2	1	1	5314.89	0
52.161	2	1	1	5315.07	0
52.201	2	1	1	5315.24	0
52.241	2	1	1	5315.41	0
52.281	2	1	1	5315.57	0
52.321	2	1	1	5315.72	0
52.361	2	1	1	5315.87	0
52.401	2	1	1	5316.02	0
52.441	2	1	1	5316.16	0
52.481	2	1	1	5316.29	0
52.521	2	1	1	5316.43	0
52.561	2	1	1	5316.55	0
52.601	2	1	1	5316.68	0
52.641	2	1	1	5316.8	0
52.681	2	1	1	5316.91	0
52.721	2	1	1	5317.02	0
52.761	2	1	1	5317.13	0
52.801	2	1	1	5317.24	0
52.841	2	1	1	5317.34	0
52.881	2	1	1	5317.44	0
52.921	2	1	1	5317.54	0
52.961	2	1	1	5317.64	0
53.001	2	1	1	5317.73	0
53.041	2	1	1	5317.82	0
53.081	2	1	1	5317.91	0
53.121	2	1	1	5317.99	0
53.161	2	1	1	5318.07	0
53.201	2	1	1	5318.16	0
53.241	2	1	1	5318.23	0
53.281	2	1	1	5318.31	0
53.321	2	1	1	5318.39	0
53.361	2	1	1	5318.46	0
53.401	2	1	1	5318.53	0
53.441	2	1	1	5318.6	0
53.481	2	1	1	5318.67	0
53.521	2	1	1	5318.74	0
53.561	2	1	1	5318.8	0
53.601	2	1	1	5318.87	0
53.641	2	1	1	5318.93	0
53.681	2	1	1	5318.99	0
53.721	2	1	1	5319.05	0
53.761	2	1	1	5319.11	0
53.801	2	1	1	5319.17	0
53.841	2	1	1	5319.22	0
53.881	2	1	1	5319.28	0
53.921	2	1	1	5319.33	0
53.961	2	1	1	5319.39	0
54.001	2	1	1	5319.44	0
54.041	2	1	1	5319.49	0
54.081	2	1	1	5319.54	0
54.121	2	1	1	5319.59	0
54.161	2	1	1	5319.64	0
54.201	2	1	1	5319.68	0
54.241	2	1	1	5319.73	0
54.281	2	1	1	5319.77	0
54.321	2	1	1	5319.82	0
54.361	2	1	1	5319.86	0
54.401	2	1	1	5319.9	0
54.441	2	1	1	5319.95	0
54.481	2	1	1	5319.99	0
54.521	2	1	1	5320.03	0
54.561	2	1	1	5320.07	0
54.601	2	1	1	5320.11	0
54.641	2	1	1	5320.15	0
54.681	2	1	1	5320.18	0
54.721	2	1	1	5320.22	0
54.761	2	1	1	5320.26	0
54.801	2	1	1	5320.29	0
54.841	2	1	1	5320.33	0
54.881	2	1	1	5320.36	0
54.921	2	1	1	5320.4	0
54.961	2	1	1	5320.43	0
55.001	2	1	1	5320.46	0
55.041	2	1	1	5320.5	0
55.081	2	1	1	5320.53	0
55.121	2	1	1	5320.56	0
55.161	2	1	1	5320.59	0
55.201	2	1	1	5320.62	0
55.241	2	1	1	5320.65	0
55.281	2	1	1	5320.68	0
55.321	2	1	1	5320.71	0
55.361	2	1	1	5320.74	0
55.401	2	1	1	5320.77	0
55.441	2	1	1	5320.8	0
55.481	2	1	1	5320.82	0
55.521	2	1	1	5320.85	0
55.561	2	1	1	5320.88	0
55.601	2	1	1	5320.9	0
55.641	2	1	1	5320.93	0
55.681	2	1	1	5320.96	0
55.721	2	1	1	5320.98	0
55.761	2	1	1	5321.01	0
55.801	2	1	1	5321.03	0
55.841	2	1	1	5321.05	0
55.881	2	1	1	5321.08	0
55.921	2	1	1	5321.1	0
55.961	2	1	1	5321.13	0
56.001	2	1	1	5321.15	0
56.041	2	1	1	5321.17	0
56.081	2	1	1	5321.19	0
56.121	2	1	1	5321.22	0
56.161	2	1	1	5321.24	0
56.201	2	1	1	5321.26	0
56.241	2	1	1	5321.28	0
56.281	2	1	1	5321.3	0
56.321	2	1	1	5321.32	0
56.361	2	1	1	5321.34	0
56.401	2	1	1	5321.36	0
56.441	2	1	1	5321.38	0
56.481	2	1	1	5321.4	0
56.521	2	1	1	5321.42	0
56.561	2	1	1	5321.44	0
56.601	2	1	1	5321.46	0
56.641	2	1	1	5321.48	0
56.681	2	1	1	5321.5	0
56.721	2	1	1	5321.52	0
56.761	2	1	1	5321.53	0
56.801	2	1	1	5321.55	0
56.841	2	1	1	5321.57	0
56.881	2	1	1	5321.59	0
56.921	2	1	1	5321.6	0
56.961	2	1	1	5321.62	0
57.001	2	1	1	5321.64	0
57.041	2	1	1	5321.65	0
57.081	2	1	1	5321.67	0
57.121	2	1	1	5321.69	0
57.161	2	1	1	5321.7	0
57.201	2	1	1	5321.72	0
57.241	2	1	1	5321.73	0
57.281	2	1	1	5321.75	0
57.321	2	1	1	5321.77	0
57.361	2	1	1	5321.78	0
57.401	2	1	1	5321.8	0
57.441	2	1	1	5321.81	0
57.481	2	1	1	5321.83	0
57.521	2	1	1	5321.84	0
57.561	2	1	1	5321.85	0
57.601	2	1	1	5321.87	0
57.641	2	1	1	5321.88	0
57.681	2	1	1	5321.9	0
57.721	2	1	1	5321.91	0
57.761	2	1	1	5321.92	0
57.801	2	1	1	5321.94	0
57.841	2	1	1	5321.95	0
57.881	2	1	1	5321.96	0
57.921	2	1	1	5321.98	0
57.961	2	1	1	5321.99	0
58.001	2	1	1	5322	0
58.041	2	1	1	5322.02	0
58.081	2	1	1	5322.03	0
58.121	2	1	1	5322.04	0
58.161	2	1	1	5322.05	0
58.201	2	1	1	5322.07	0
58.241	2	1	1	5322.08	0
58.281	2	1	1	5322.09	0
58.321	2	1	1	5322.1	0
58.361	2	1	1	5322.11	0
58.401	2	1	1	5322.13	0
58.441	2	1	1	5322.14	0
58.481	2	1	1	5322.15	0
58.521	2	1	1	5322.16	0
58.561	2	1	1	5322.17	0
58.601	2	1	1	5322.18	0
58.641	2	1	1	5322.19	0
58.681	2	1	1	5322.2	0
58.721	2	1	1	5322.22	0
58.761	2	1	1	5322.23	0
58.801	2	1	1	5322.24	0
58.841	2	1	1	5322.25	0
58.881	2	1	1	5322.26	0
58.921	2	1	1	5322.27	0
58.961	2	1	1	5322.28	0
59.001	2	1	1	5322.29	0
59.041	2	1	1	5322.3	0
59.081	2	1	1	5322.31	0
59.121	2	1	1	5322.32	0
59.161	2	1	1	5322.33	0
59.201	2	1	1	5322.34	0
59.241	2	1	1	5322.35	0
59.281	2	1	1	5322.36	0
59.321	2	1	1	5322.37	0
59.361	2	1	1	5322.38	0
59.401	2	1	1	5322.39	0
59.441	2	1	1	5322.4	0
59.481	2	1	1	5322.4	0
59.521	2	1	1	5322.41	0
59.561	2	1	1	5322.42	0
59.601	2	1	1	5322.43	0
59.641	2	1	1	5322.44	0
59.681	2	1	1	5322.45	0
59.721	2	1	1	5322.46	0
59.761	2	1	1	5322.47	0
59.801	2	1	1	5322.48	0
59.841	2	1	1	5322.48	0
59.881	2	1	1	5322.49	0
59.921	2	1	1	5322.5	0
59.961	2	1	1	5322.51	0
60.001	2	1	1	5322.52	0
60.041	2	1	1	5322.53	0
60.081	2	1	1	5322.53	0
60.121	2	1	1	5322.54	0
60.161	2	1	1	5322.55	0
60.201	2	1	1	5322.56	0
60.241	2	1	1	5322.57	0
60.281	2	1	1	5322.57	0
60.321	2	1	1	5322.58	0
60.361	2	1	1	5322.59	0
60.401	2	1	1	5322.6	0
60.441	2	1	1	5322.6	0
60.481	2	1	1	5322.61	0
60.521	2	1	1	5322.62	0
60.561	2	1	1	5322.63	0
60.601	2	1	1	5322.63	0
60.641	2	1	1	5322.64	0
60.681	2	1	1	5322.65	0
60.721	2	1	1	5322.66	0
60.761	2	1	1	5322.66	0
60.801	2	1	1	5322.67	0
60.841	2	1	1	5322.68	0
60.881	2	1	1	5322.68	0
60.921	2	1	1	5322.69	0
60.961	2	1	1	5322.7	0
61.001	2	1	1	5322.7	0
61.041	2	1	1	5322.71	0
61.081	2	1	1	5322.72	0
61.121	2	1	1	5322.72	0
61.161	2	1	1	5322.73	0
61.201	2	1	1	5322.74	0
61.241	2	1	1	5322.74	0
61.281	2	1	1	5322.75	0
61.321	2	1	1	5322.76	0
61.361	2	1	1	5322.76	0
61.401	2	1	1	5322.77	0
61.441	2	1	1	5322.78	0
61.481	2	1	1	5322.78	0
61.521	2	1	1	5322.79	0
61.561	2	1	1	5322.79	0
61.601	2	1	1	5322.8	0
61.641	2	1	1	5322.81	0
61.681	2	1	1	5322.81	0
61.721	2	1	1	5322.82	0
61.761	2	1	1	5322.82	0
61.801	2	1	1	5322.83	0
61.841	2	1	1	5322.84	0
61.881	2	1	1	5322.84	0
61.921	2	1	1	5322.85	0
61.961	2	1	1	5322.85	0
62.001	2	1	1	5322.86	0
62.041	2	1	1	5322.87	0
62.081	2	1	1	5322.87	0
62.121	2	1	1	5322.88	0
62.161	2	1	1	5322.88	0
62.201	2	1	1	5322.89	0
62.241	2	1	1	5322.89	0
62.281	2	1	1	5322.9	0
62.321	2	1	1	5322.9	0
62.361	2	1	1	5322.91	0
62.401	2	1	1	5322.91	0
62.441	2	1	1	5322.92	0
62.481	2	1	1	5322.93	0
62.521	2	1	1	5322.93	0
62.561	2	1	1	5322.94	0
62.601	2	1	1	5322.94	0
62.641	2	1	1	5322.95	0
62.681	2	1	1	5322.95	0
62.721	2	1	1	5322.96	0
62.761	2	1	1	5322.96	0
62.801	2	1	1	5322.97	0
62.841	2	1	1	5322.97	0
62.881	2	1	1	5322.98	0
62.921	2	1	1	5322.98	0
62.961	2	1	1	5322.99	0
63.001	2	1	1	5322.99	0
63.041	2	1	1	5323	0
63.081	2	1	1	5323	0
63.121	2	1	1	5323.01	0
63.161	2	1	1	5323.01	0
63.201	2	1	1	5323.01	0
63.241	2	1	1	5323.02	0
63.281	2	1	1	5323.02	0
63.321	2	1	1	5323.03	0
63.361	2	1	1	5323.03	0
63.401	2	1	1	5323.04	0
63.441	2	1	1	5323.04	0
63.481	2	1	1	5323.05	0
63.521	2	1	1	5323.05	0
63.561	2	1	1	5323.06	0
63.601	2	1	1	5323.06	0
63.641	2	1	1	5323.07	0
63.681	2	1	1	5323.07	0
63.721	2	1	1	5323.07	0
63.761	2	1	1	5323.08	0
63.801	2	1	1	5323.08	0
63.841	2	1	1	5323.09	0
63.881	2	1	1	5323.09	0
63.921	2	1	1	5323.1	0
63.961	2	1	1	5323.1	0
64.001	2	1	1	5323.1	0
64.041	2	1	1	5323.11	0
64.081	2	1	1	5323.11	0
64.121	2	1	1	5323.12	0
64.161	2	1	1	5323.12	0
64.201	2	1	1	5323.12	0
64.241	2	1	1	5323.13	0
64.281	2	1	1	5323.13	0
64.321	2	1	1	5323.14	0
64.361	2	1	1	5323.14	0
64.401	2	1	1	5323.14	0
64.441	2	1	1	5323.15	0
64.481	2	1	1	5323.15	0
64.521	2	1	1	5323.16	0
64.561	2	1	1	5323.16	0
64.601	2	1	1	5323.16	0
64.641	2	1	1	5323.17	0
64.681	2	1	1	5323.17	0
64.721	2	1	1	5323.18	0
64.761	2	1	1	5323.18	0
64.801	2	1	1	5323.18	0
64.841	2	1	1	5323.19	0
64.881	2	1	1	5323.19	0
64.921	2	1	1	5323.19	0
64.961	2	1	1	5323.2	0
65.001	2	1	1	5323.2	0
65.041	2	1	1	5323.21	0
65.081	2	1	1	5323.21	0
65.121	2	1	1	5323.21	0
65.161	2	1	1	5323.22	0
65.201	2	1	1	5323.22	0
65.241	2	1	1	5323.22	0
65.281	2	1	1	5323.23	0
65.321	2	1	1	5323.23	0
65.361	2	1	1	5323.23	0
65.401	2	1	1	5323.24	0
65.441	2	1	1	5323.24	0
65.481	2	1	1	5323.24	0
65.521	2	1	1	5323.25	0
65.561	2	1	1	5323.25	0
