% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
65.761	3	1	1	5323.22	0
65.801	3	1	1	5323.23	0
65.841	3	1	1	5323.23	0
65.881	3	1	1	5323.24	0
65.921	3	1	1	5323.24	0
65.961	3	1	1	5323.24	0
66.001	3	1	1	5323.25	0
66.041	3	1	1	5323.25	0
66.081	3	1	1	5323.25	0
66.121	3	1	1	5323.26	0
66.161	3	1	1	5323.26	0
66.201	3	1	1	5323.26	0
66.241	3	1	1	5323.27	0
66.281	3	1	1	5323.27	0
66.321	3	1	1	5323.27	0
66.361	3	1	1	5323.28	0
66.401	3	1	1	5320.95	0
66.441	3	1	1	5294.29	0
66.481	3	1	1	5267.82	0
66.521	3	1	1	5241.54	0
66.561	3	1	1	5215.47	0
66.601	3	1	1	5189.59	0
66.641	3	1	1	5163.9	0
66.681	3	1	1	5138.4	0
66.721	3	1	1	5113.09	0
66.761	3	1	1	5087.96	0
66.801	3	1	1	5063.02	0
66.841	3	1	1	5038.27	0
66.881	3	1	1	5013.69	0
66.921	3	1	1	4989.29	0
66.961	3	1	1	4965.08	0
67.001	3	1	1	4941.03	0
67.041	3	1	1	4917.17	0
67.081	3	1	1	4893.47	0
67.121	3	1	1	4869.94	0
67.161	3	1	1	4846.59	0
67.201	3	1	1	4823.4	0
67.241	3	1	1	4800.38	0
67.281	3	1	1	4777.52	0
67.321	3	1	1	4754.83	0
67.361	3	1	1	4732.29	0
67.401	3	1	1	4709.92	0
67.441	3	1	1	4687.7	0
67.481	3	1	1	4665.64	0
67.521	3	1	1	4643.74	0
67.561	3	1	1	4621.99	0
67.601	3	1	1	4600.4	0
67.641	3	1	1	4578.95	0
67.681	3	1	1	4557.65	0
67.721	3	1	1	4536.51	0
67.761	3	1	1	4515.5	0
67.801	3	1	1	4494.65	0
67.841	3	1	1	4473.94	0
67.881	3	1	1	4453.37	0
67.921	3	1	1	4432.94	0
67.961	3	1	1	4412.65	0
68.001	3	1	1	4392.51	0
68.041	3	1	1	4372.5	0
68.081	3	1	1	4352.62	0
68.121	3	1	1	4332.88	0
68.161	3	1	1	4313.28	0
68.201	3	1	1	4293.81	0
68.241	3	1	1	4274.47	0
68.281	3	1	1	4255.26	0
68.321	3	1	1	4236.18	0
68.361	3	1	1	4217.22	0
68.401	3	1	1	4198.4	0
68.441	3	1	1	4179.7	0
68.481	3	1	1	4161.12	0
68.521	3	1	1	4142.67	0
68.561	3	1	1	4124.34	0
68.601	3	1	1	4106.13	0
68.641	3	1	1	4088.04	0
68.681	3	1	1	4070.08	0
68.721	3	1	1	4052.22	0
68.761	3	1	1	4034.49	0
68.801	3	1	1	4016.87	0
68.841	3	1	1	3999.37	0
68.881	3	1	1	3981.99	0
68.921	3	1	1	3964.71	0
68.961	3	1	1	3947.55	0
69.001	3	1	1	3930.5	0
69.041	3	1	1	3913.56	0
69.081	3	1	1	3896.72	0
69.121	3	1	1	3880	0
69.161	3	1	1	3863.39	0
69.201	3	1	1	3846.88	0
69.241	3	1	1	3830.47	0
69.281	3	1	1	3814.17	0
69.321	3	1	1	3797.98	0
69.361	3	1	1	3781.89	0
69.401	3	1	1	3765.9	0
69.441	3	1	1	3750.01	0
69.481	3	1	1	3734.22	0
69.521	3	1	1	3718.53	0
69.561	3	1	1	3702.94	0
69.601	3	1	1	3687.45	0
69.641	3	1	1	3672.05	0
69.681	3	1	1	3656.75	0
69.721	3	1	1	3641.55	0
69.761	3	1	1	3626.44	0
69.801	3	1	1	3611.42	0
69.841	3	1	1	3596.5	0
69.881	3	1	1	3581.67	0
69.921	3	1	1	3566.93	0
69.961	3	1	1	3552.28	0
70.001	3	1	1	3537.72	0
70.041	3	1	1	3523.26	0
70.081	3	1	1	3508.88	0
70.121	3	1	1	3494.58	0
70.161	3	1	1	3480.38	0
70.201	3	1	1	3466.26	0
70.241	3	1	1	3452.23	0
70.281	3	1	1	3438.28	0
70.321	3	1	1	3424.42	0
70.361	3	1	1	3410.64	0
70.401	3	1	1	3396.94	0
70.441	3	1	1	3383.33	0
70.481	3	1	1	3369.79	0
70.521	3	1	1	3356.34	0
70.561	3	1	1	3342.97	0
70.601	3	1	1	3329.68	0
70.641	3	1	1	3316.47	0
70.681	3	1	1	3303.33	0
70.721	3	1	1	3290.28	0
70.761	3	1	1	3277.3	0
70.801	3	1	1	3264.4	0
70.841	3	1	1	3251.57	0
70.881	3	1	1	3238.82	0
70.921	3	1	1	3226.14	0
70.961	3	1	1	3213.54	0
71.001	3	1	1	3201.01	0
71.041	3	1	1	3188.56	0
71.081	3	1	1	3176.18	0
71.121	3	1	1	3163.87	0
71.161	3	1	1	3151.63	0
71.201	3	1	1	3139.46	0
71.241	3	1	1	3127.36	0
71.281	3	1	1	3115.33	0
71.321	3	1	1	3103.38	0
71.361	3	1	1	3091.49	0
71.401	3	1	1	3079.66	0
71.441	3	1	1	3067.91	0
71.481	3	1	1	3056.22	0
71.521	3	1	1	3044.6	0
71.561	3	1	1	3033.05	0
71.601	3	1	1	3021.56	0
71.641	3	1	1	3010.14	0
71.681	3	1	1	2998.78	0
71.721	3	1	1	2987.49	0
71.761	3	1	1	2976.25	0
71.801	3	1	1	2965.09	0
71.841	3	1	1	2953.98	0
71.881	3	1	1	2942.94	0
71.921	3	1	1	2931.96	0
71.961	3	1	1	2921.04	0
72.001	3	1	1	2910.18	0
72.041	3	1	1	2899.38	0
72.081	3	1	1	2888.65	0
72.121	3	1	1	2877.97	0
72.161	3	1	1	2867.35	0
72.201	3	1	1	2856.79	0
72.241	3	1	1	2846.28	0
72.281	3	1	1	2835.84	0
72.321	3	1	1	2825.45	0
72.361	3	1	1	2815.12	0
72.401	3	1	1	2804.85	0
72.441	3	1	1	2794.63	0
72.481	3	1	1	2784.47	0
72.521	3	1	1	2774.36	0
72.561	3	1	1	2764.31	0
72.601	3	1	1	2754.31	0
72.641	3	1	1	2744.37	0
72.681	3	1	1	2734.48	0
72.721	3	1	1	2724.65	0
72.761	3	1	1	2714.86	0
72.801	3	1	1	2705.13	0
72.841	3	1	1	2695.46	0
72.881	3	1	1	2685.83	0
72.921	3	1	1	2676.25	0
72.961	3	1	1	2666.73	0
73.001	3	1	1	2657.26	0
73.041	3	1	1	2647.84	0
73.081	3	1	1	2638.46	0
73.121	3	1	1	2629.14	0
73.161	3	1	1	2619.87	0
73.201	3	1	1	2610.64	0
73.241	3	1	1	2601.47	0
73.281	3	1	1	2592.34	0
73.321	3	1	1	2583.26	0
73.361	3	1	1	2574.23	0
73.401	3	1	1	2565.24	0
73.441	3	1	1	2556.3	0
73.481	3	1	1	2547.41	0
73.521	3	1	1	2538.57	0
73.561	3	1	1	2529.77	0
73.601	3	1	1	2521.02	0
73.641	3	1	1	2512.31	0
73.681	3	1	1	2503.65	0
73.721	3	1	1	2495.03	0
73.761	3	1	1	2486.45	0
73.801	3	1	1	2477.92	0
73.841	3	1	1	2469.44	0
73.881	3	1	1	2461	0
73.921	3	1	1	2452.6	0
73.961	3	1	1	2444.24	0
74.001	3	1	1	2435.93	0
74.041	3	1	1	2427.66	0
74.081	3	1	1	2419.43	0
74.121	3	1	1	2411.24	0
74.161	3	1	1	2403.1	0
74.201	3	1	1	2394.99	0
74.241	3	1	1	2386.93	0
74.281	3	1	1	2378.9	0
74.321	3	1	1	2370.92	0
74.361	3	1	1	2362.98	0
74.401	3	1	1	2355.08	0
74.441	3	1	1	2347.21	0
74.481	3	1	1	2339.39	0
74.521	3	1	1	2331.6	0
74.561	3	1	1	2323.86	0
74.601	3	1	1	2316.15	0
74.641	3	1	1	2308.48	0
74.681	3	1	1	2300.85	0
74.721	3	1	1	2293.26	0
74.761	3	1	1	2285.7	0
74.801	3	1	1	2278.18	0
74.841	3	1	1	2270.7	0
74.881	3	1	1	2263.26	0
74.921	3	1	1	2255.85	0
74.961	3	1	1	2248.48	0
75.001	3	1	1	2241.14	0
75.041	3	1	1	2233.84	0
75.081	3	1	1	2226.58	0
75.121	3	1	1	2219.35	0
75.161	3	1	1	2212.16	0
75.201	3	1	1	2205	0
75.241	3	1	1	2197.87	0
75.281	3	1	1	2190.78	0
75.321	3	1	1	2183.73	0
75.361	3	1	1	2176.71	0
75.401	3	1	1	2169.72	0
75.441	3	1	1	2162.76	0
75.481	3	1	1	2155.84	0
75.521	3	1	1	2148.96	0
75.561	3	1	1	2142.1	0
75.601	3	1	1	2135.28	0
75.641	3	1	1	2128.49	0
75.681	3	1	1	2121.73	0
75.721	3	1	1	2115.01	0
75.761	3	1	1	2108.32	0
75.801	3	1	1	2101.66	0
75.841	3	1	1	2095.03	0
75.881	3	1	1	2088.43	0
75.921	3	1	1	2081.86	0
75.961	3	1	1	2075.32	0
76.001	3	1	1	2068.82	0
76.041	3	1	1	2062.34	0
76.081	3	1	1	2055.9	0
76.121	3	1	1	2049.49	0
76.161	3	1	1	2043.1	0
76.201	3	1	1	2036.75	0
76.241	3	1	1	2030.42	0
76.281	3	1	1	2024.13	0
76.321	3	1	1	2017.86	0
76.361	3	1	1	2011.62	0
76.401	3	1	1	2005.41	0
76.441	3	1	1	1999.23	0
76.481	3	1	1	1993.08	0
76.521	3	1	1	1986.96	0
76.561	3	1	1	1980.86	0
76.601	3	1	1	1974.8	0
76.641	3	1	1	1968.76	0
76.681	3	1	1	1962.75	0
76.721	3	1	1	1956.76	0
76.761	3	1	1	1950.81	0
76.801	3	1	1	1944.88	0
76.841	3	1	1	1938.98	0
76.881	3	1	1	1933.1	0
76.921	3	1	1	1927.25	0
76.961	3	1	1	1921.43	0
77.001	3	1	1	1915.63	0
77.041	3	1	1	1909.86	0
77.081	3	1	1	1904.12	0
77.121	3	1	1	1898.4	0
77.161	3	1	1	1892.71	0
77.201	3	1	1	1887.04	0
77.241	3	1	1	1881.4	0
77.281	3	1	1	1875.79	0
77.321	3	1	1	1870.2	0
77.361	3	1	1	1864.63	0
77.401	3	1	1	1859.09	0
77.441	3	1	1	1853.57	0
77.481	3	1	1	1848.08	0
77.521	3	1	1	1842.61	0
77.561	3	1	1	1837.17	0
77.601	3	1	1	1831.75	0
77.641	3	1	1	1826.35	0
77.681	3	1	1	1820.98	0
77.721	3	1	1	1815.64	0
77.761	3	1	1	1810.31	0
77.801	3	1	1	1805.01	0
77.841	3	1	1	1799.73	0
77.881	3	1	1	1794.48	0
77.921	3	1	1	1789.25	0
77.961	3	1	1	1784.04	0
78.001	3	1	1	1778.85	0
78.041	3	1	1	1773.69	0
78.081	3	1	1	1768.55	0
78.121	3	1	1	1763.43	0
78.161	3	1	1	1758.33	0
78.201	3	1	1	1753.26	0
78.241	3	1	1	1748.21	0
78.281	3	1	1	1743.18	0
78.321	3	1	1	1738.17	0
78.361	3	1	1	1733.18	0
78.401	3	1	1	1728.21	0
78.441	3	1	1	1723.27	0
78.481	3	1	1	1718.34	0
78.521	3	1	1	1713.44	0
78.561	3	1	1	1708.56	0
78.601	3	1	1	1703.7	0
78.641	3	1	1	1698.86	0
78.681	3	1	1	1694.04	0
78.721	3	1	1	1689.24	0
78.761	3	1	1	1684.46	0
78.801	3	1	1	1679.71	0
78.841	3	1	1	1674.97	0
78.881	3	1	1	1670.25	0
78.921	3	1	1	1665.55	0
78.961	3	1	1	1660.87	0
79.001	3	1	1	1656.21	0
79.041	3	1	1	1651.58	0
79.081	3	1	1	1646.96	0
79.121	3	1	1	1642.36	0
79.161	3	1	1	1637.77	0
79.201	3	1	1	1633.21	0
79.241	3	1	1	1628.67	0
79.281	3	1	1	1624.15	0
79.321	3	1	1	1619.64	0
79.361	3	1	1	1615.15	0
79.401	3	1	1	1610.69	0
79.441	3	1	1	1606.24	0
79.481	3	1	1	1601.81	0
79.521	3	1	1	1597.39	0
79.561	3	1	1	1593	0
79.601	3	1	1	1588.62	0
79.641	3	1	1	1584.26	0
79.681	3	1	1	1579.92	0
79.721	3	1	1	1575.6	0
79.761	3	1	1	1571.3	0
79.801	3	1	1	1567.01	0
79.841	3	1	1	1562.74	0
79.881	3	1	1	1558.49	0
79.921	3	1	1	1554.25	0
79.961	3	1	1	1550.04	0
80.001	3	1	1	1545.84	0
80.041	3	1	1	1541.65	0
80.081	3	1	1	1537.49	0
80.121	3	1	1	1533.34	0
80.161	3	1	1	1529.2	0
80.201	3	1	1	1525.09	0
80.241	3	1	1	1520.99	0
80.281	3	1	1	1516.9	0
80.321	3	1	1	1512.84	0
80.361	3	1	1	1508.79	0
80.401	3	1	1	1504.75	0
80.441	3	1	1	1500.74	0
80.481	3	1	1	1496.73	0
80.521	3	1	1	1492.75	0
80.561	3	1	1	1488.78	0
80.601	3	1	1	1484.82	0
80.641	3	1	1	1480.88	0
80.681	3	1	1	1476.96	0
80.721	3	1	1	1473.05	0
80.761	3	1	1	1469.16	0
80.801	3	1	1	1465.29	0
80.841	3	1	1	1461.43	0
80.881	3	1	1	1457.58	0
80.921	3	1	1	1453.75	0
80.961	3	1	1	1449.93	0
81.001	3	1	1	1446.13	0
81.041	3	1	1	1442.35	0
81.081	3	1	1	1438.58	0
81.121	3	1	1	1434.82	0
81.161	3	1	1	1431.08	0
81.201	3	1	1	1427.35	0
81.241	3	1	1	1423.64	0
81.281	3	1	1	1419.94	0
81.321	3	1	1	1416.26	0
81.361	3	1	1	1412.59	0
81.401	3	1	1	1408.94	0
81.441	3	1	1	1405.3	0
81.481	3	1	1	1401.67	0
81.521	3	1	1	1398.06	0
81.561	3	1	1	1394.46	0
81.601	3	1	1	1390.87	0
81.641	3	1	1	1387.3	0
81.681	3	1	1	1383.75	0
81.721	3	1	1	1380.2	0
81.761	3	1	1	1376.67	0
81.801	3	1	1	1373.16	0
81.841	3	1	1	1369.65	0
81.881	3	1	1	1366.16	0
81.921	3	1	1	1362.69	0
81.961	3	1	1	1359.23	0
82.001	3	1	1	1355.78	0
82.041	3	1	1	1352.34	0
82.081	3	1	1	1348.92	0
82.121	3	1	1	1345.51	0
82.161	3	1	1	1342.11	0
82.201	3	1	1	1338.72	0
82.241	3	1	1	1335.35	0
82.281	3	1	1	1331.99	0
82.321	3	1	1	1328.64	0
82.361	3	1	1	1325.31	0
82.401	3	1	1	1321.99	0
82.441	3	1	1	1318.68	0
82.481	3	1	1	1315.38	0
82.521	3	1	1	1312.1	0
82.561	3	1	1	1308.83	0
82.601	3	1	1	1305.57	0
82.641	3	1	1	1302.32	0
82.681	3	1	1	1299.08	0
82.721	3	1	1	1295.86	0
82.761	3	1	1	1292.65	0
82.801	3	1	1	1289.45	0
82.841	3	1	1	1286.26	0
82.881	3	1	1	1283.09	0
82.921	3	1	1	1279.92	0
82.961	3	1	1	1276.77	0
83.001	3	1	1	1273.63	0
83.041	3	1	1	1270.5	0
83.081	3	1	1	1267.38	0
83.121	3	1	1	1264.28	0
83.161	3	1	1	1261.18	0
83.201	3	1	1	1258.1	0
83.241	3	1	1	1255.03	0
83.281	3	1	1	1251.96	0
83.321	3	1	1	1248.91	0
83.361	3	1	1	1245.88	0
83.401	3	1	1	1242.85	0
83.441	3	1	1	1239.83	0
83.481	3	1	1	1236.83	0
83.521	3	1	1	1233.83	0
83.561	3	1	1	1230.85	0
83.601	3	1	1	1227.88	0
83.641	3	1	1	1224.91	0
83.681	3	1	1	1221.96	0
83.721	3	1	1	1219.02	0
83.761	3	1	1	1216.09	0
83.801	3	1	1	1213.17	0
83.841	3	1	1	1210.26	0
83.881	3	1	1	1207.36	0
83.921	3	1	1	1204.47	0
83.961	3	1	1	1201.6	0
84.001	3	1	1	1198.73	0
84.041	3	1	1	1195.87	0
84.081	3	1	1	1193.02	0
84.121	3	1	1	1190.19	0
84.161	3	1	1	1187.36	0
84.201	3	1	1	1184.54	0
84.241	3	1	1	1181.74	0
84.281	3	1	1	1178.94	0
84.321	3	1	1	1176.15	0
84.361	3	1	1	1173.37	0
84.401	3	1	1	1170.61	0
84.441	3	1	1	1167.85	0
84.481	3	1	1	1165.1	0
84.521	3	1	1	1162.36	0
84.561	3	1	1	1159.64	0
84.601	3	1	1	1156.92	0
84.641	3	1	1	1154.21	0
84.681	3	1	1	1151.51	0
84.721	3	1	1	1148.82	0
84.761	3	1	1	1146.14	0
84.801	3	1	1	1143.46	0
84.841	3	1	1	1140.8	0
84.881	3	1	1	1138.15	0
84.921	3	1	1	1135.51	0
84.961	3	1	1	1132.87	0
85.001	3	1	1	1130.25	0
85.041	3	1	1	1127.63	0
85.081	3	1	1	1125.02	0
85.121	3	1	1	1122.42	0
85.161	3	1	1	1119.84	0
85.201	3	1	1	1117.26	0
85.241	3	1	1	1114.68	0
85.281	3	1	1	1112.12	0
85.321	3	1	1	1109.57	0
85.361	3	1	1	1107.02	0
85.401	3	1	1	1104.49	0
85.441	3	1	1	1101.96	0
85.481	3	1	1	1099.44	0
85.521	3	1	1	1096.93	0
85.561	3	1	1	1094.43	0
85.601	3	1	1	1091.94	0
85.641	3	1	1	1089.45	0
85.681	3	1	1	1086.98	0
85.721	3	1	1	1084.51	0
85.761	3	1	1	1082.05	0
85.801	3	1	1	1079.6	0
85.841	3	1	1	1077.16	0
85.881	3	1	1	1074.72	0
85.921	3	1	1	1072.3	0
85.961	3	1	1	1069.88	0
86.001	3	1	1	1067.47	0
86.041	3	1	1	1065.07	0
86.081	3	1	1	1062.67	0
86.121	3	1	1	1060.29	0
86.161	3	1	1	1057.91	0
86.201	3	1	1	1055.54	0
86.241	3	1	1	1053.18	0
86.281	3	1	1	1050.83	0
86.321	3	1	1	1048.48	0
86.361	3	1	1	1046.14	0
86.401	3	1	1	1043.81	0
86.441	3	1	1	1041.49	0
86.481	3	1	1	1039.18	0
86.521	3	1	1	1036.87	0
86.561	3	1	1	1034.57	0
86.601	3	1	1	1032.28	0
86.641	3	1	1	1030	0
86.681	3	1	1	1027.72	0
86.721	3	1	1	1025.45	0
86.761	3	1	1	1023.19	0
86.801	3	1	1	1020.94	0
86.841	3	1	1	1018.69	0
86.881	3	1	1	1016.45	0
86.921	3	1	1	1014.22	0
86.961	3	1	1	1012	0
87.001	3	1	1	1009.78	0
87.041	3	1	1	1007.57	0
87.081	3	1	1	1005.37	0
87.121	3	1	1	1003.17	0
87.161	3	1	1	1000.99	0
87.201	3	1	1	998.804	0
87.241	3	1	1	996.631	0
87.281	3	1	1	994.464	0
87.321	3	1	1	992.305	0
87.361	3	1	1	990.152	0
87.401	3	1	1	988.007	0
87.441	3	1	1	985.868	0
87.481	3	1	1	983.737	0
87.521	3	1	1	981.612	0
87.561	3	1	1	979.494	0
87.601	3	1	1	977.383	0
87.641	3	1	1	975.279	0
87.681	3	1	1	973.182	0
87.721	3	1	1	971.091	0
87.761	3	1	1	969.008	0
87.801	3	1	1	966.931	0
87.841	3	1	1	964.86	0
87.881	3	1	1	962.796	0
87.921	3	1	1	960.739	0
87.961	3	1	1	958.688	0
88.001	3	1	1	956.644	0
88.041	3	1	1	954.607	0
88.081	3	1	1	952.576	0
88.121	3	1	1	950.551	0
88.161	3	1	1	948.533	0
88.201	3	1	1	946.521	0
88.241	3	1	1	944.516	0
88.281	3	1	1	942.517	0
88.321	3	1	1	940.525	0
88.361	3	1	1	938.538	0
88.401	3	1	1	936.558	0
88.441	3	1	1	934.585	0
88.481	3	1	1	932.617	0
88.521	3	1	1	930.656	0
88.561	3	1	1	928.701	0
88.601	3	1	1	926.752	0
88.641	3	1	1	924.809	0
88.681	3	1	1	922.872	0
88.721	3	1	1	920.942	0
88.761	3	1	1	919.017	0
88.801	3	1	1	917.098	0
88.841	3	1	1	915.186	0
88.881	3	1	1	913.279	0
88.921	3	1	1	911.379	0
88.961	3	1	1	909.484	0
89.001	3	1	1	907.595	0
89.041	3	1	1	905.712	0
89.081	3	1	1	903.835	0
89.121	3	1	1	901.964	0
89.161	3	1	1	900.098	0
89.201	3	1	1	898.239	0
89.241	3	1	1	896.385	0
89.281	3	1	1	894.537	0
89.321	3	1	1	892.694	0
89.361	3	1	1	890.857	0
89.401	3	1	1	889.026	0
89.441	3	1	1	887.201	0
89.481	3	1	1	885.381	0
89.521	3	1	1	883.567	0
89.561	3	1	1	881.758	0
89.601	3	1	1	879.955	0
89.641	3	1	1	878.157	0
89.681	3	1	1	876.365	0
89.721	3	1	1	874.579	0
89.761	3	1	1	872.797	0
89.801	3	1	1	871.022	0
89.841	3	1	1	869.251	0
89.881	3	1	1	867.486	0
89.921	3	1	1	865.727	0
89.961	3	1	1	863.973	0
90.001	3	1	1	862.224	0
90.041	3	1	1	860.48	0
90.081	3	1	1	858.742	0
90.121	3	1	1	857.009	0
90.161	3	1	1	855.281	0
90.201	3	1	1	853.558	0
90.241	3	1	1	851.841	0
90.281	3	1	1	850.129	0
90.321	3	1	1	848.422	0
90.361	3	1	1	846.72	0
90.401	3	1	1	845.023	0
90.441	3	1	1	843.331	0
90.481	3	1	1	841.645	0
90.521	3	1	1	839.963	0
90.561	3	1	1	838.287	0
90.601	3	1	1	836.615	0
90.641	3	1	1	834.949	0
90.681	3	1	1	833.287	0
90.721	3	1	1	831.63	0
90.761	3	1	1	829.979	0
90.801	3	1	1	828.332	0
90.841	3	1	1	826.69	0
90.881	3	1	1	825.053	0
90.921	3	1	1	823.421	0
90.961	3	1	1	821.794	0
91.001	3	1	1	820.171	0
91.041	3	1	1	818.554	0
91.081	3	1	1	816.941	0
91.121	3	1	1	815.333	0
91.161	3	1	1	813.729	0
91.201	3	1	1	812.131	0
91.241	3	1	1	810.537	0
91.281	3	1	1	808.947	0
91.321	3	1	1	807.363	0
91.361	3	1	1	805.783	0
91.401	3	1	1	804.208	0
91.441	3	1	1	802.637	0
91.481	3	1	1	801.071	0
91.521	3	1	1	799.509	0
91.561	3	1	1	797.952	0
91.601	3	1	1	796.4	0
91.641	3	1	1	794.852	0
91.681	3	1	1	793.309	0
91.721	3	1	1	791.77	0
91.761	3	1	1	790.236	0
91.801	3	1	1	788.706	0
91.841	3	1	1	787.18	0
91.881	3	1	1	785.659	0
91.921	3	1	1	784.142	0
91.961	3	1	1	782.63	0
92.001	3	1	1	781.122	0
92.041	3	1	1	779.619	0
92.081	3	1	1	778.119	0
92.121	3	1	1	776.624	0
92.161	3	1	1	775.134	0
92.201	3	1	1	773.647	0
92.241	3	1	1	772.165	0
92.281	3	1	1	770.688	0
92.321	3	1	1	769.214	0
92.361	3	1	1	767.745	0
92.401	3	1	1	766.28	0
92.441	3	1	1	764.819	0
92.481	3	1	1	763.362	0
92.521	3	1	1	761.909	0
92.561	3	1	1	760.461	0
92.601	3	1	1	759.016	0
92.641	3	1	1	757.576	0
92.681	3	1	1	756.14	0
92.721	3	1	1	754.708	0
92.761	3	1	1	753.28	0
92.801	3	1	1	751.856	0
92.841	3	1	1	750.436	0
92.881	3	1	1	749.02	0
92.921	3	1	1	747.608	0
92.961	3	1	1	746.201	0
93.001	3	1	1	744.797	0
93.041	3	1	1	743.397	0
93.081	3	1	1	742.001	0
93.121	3	1	1	740.609	0
93.161	3	1	1	739.22	0
93.201	3	1	1	737.836	0
93.241	3	1	1	736.456	0
93.281	3	1	1	735.079	0
93.321	3	1	1	733.707	0
93.361	3	1	1	732.338	0
93.401	3	1	1	730.973	0
93.441	3	1	1	729.612	0
93.481	3	1	1	728.254	0
93.521	3	1	1	726.901	0
93.561	3	1	1	725.551	0
93.601	3	1	1	724.205	0
93.641	3	1	1	722.862	0
93.681	3	1	1	721.524	0
93.721	3	1	1	720.189	0
93.761	3	1	1	718.858	0
93.801	3	1	1	717.53	0
93.841	3	1	1	716.206	0
93.881	3	1	1	714.886	0
93.921	3	1	1	713.57	0
93.961	3	1	1	712.257	0
94.001	3	1	1	710.947	0
94.041	3	1	1	709.642	0
94.081	3	1	1	708.34	0
94.121	3	1	1	707.041	0
94.161	3	1	1	705.746	0
94.201	3	1	1	704.455	0
94.241	3	1	1	703.167	0
94.281	3	1	1	701.883	0
94.321	3	1	1	700.602	0
94.361	3	1	1	699.325	0
94.401	3	1	1	698.051	0
94.441	3	1	1	696.781	0
94.481	3	1	1	695.514	0
94.521	3	1	1	694.25	0
94.561	3	1	1	692.99	0
94.601	3	1	1	691.734	0
94.641	3	1	1	690.481	0
94.681	3	1	1	689.231	0
94.721	3	1	1	687.985	0
94.761	3	1	1	686.742	0
94.801	3	1	1	685.502	0
94.841	3	1	1	684.266	0
94.881	3	1	1	683.033	0
94.921	3	1	1	681.804	0
94.961	3	1	1	680.577	0
95.001	3	1	1	679.354	0
95.041	3	1	1	678.135	0
95.081	3	1	1	676.918	0
95.121	3	1	1	675.705	0
95.161	3	1	1	674.496	0
95.201	3	1	1	673.289	0
95.241	3	1	1	672.086	0
95.281	3	1	1	670.885	0
95.321	3	1	1	669.689	0
95.361	3	1	1	668.495	0
95.401	3	1	1	667.304	0
95.441	3	1	1	666.117	0
95.481	3	1	1	664.933	0
95.521	3	1	1	663.752	0
95.561	3	1	1	662.574	0
95.601	3	1	1	661.399	0
95.641	3	1	1	660.227	0
95.681	3	1	1	659.059	0
95.721	3	1	1	657.894	0
95.761	3	1	1	656.731	0
95.801	3	1	1	655.572	0
95.841	3	1	1	654.416	0
95.881	3	1	1	653.263	0
95.921	3	1	1	652.113	0
95.961	3	1	1	650.965	0
96.001	3	1	1	649.821	0
96.041	3	1	1	648.68	0
96.081	3	1	1	647.542	0
96.121	3	1	1	646.407	0
96.161	3	1	1	645.275	0
96.201	3	1	1	644.146	0
96.241	3	1	1	643.02	0
96.281	3	1	1	641.897	0
96.321	3	1	1	640.777	0
96.361	3	1	1	639.66	0
96.401	3	1	1	638.545	0
96.441	3	1	1	637.434	0
96.481	3	1	1	636.325	0
96.521	3	1	1	635.219	0
96.561	3	1	1	634.117	0
96.601	3	1	1	633.017	0
96.641	3	1	1	631.92	0
96.681	3	1	1	630.825	0
96.721	3	1	1	629.734	0
96.761	3	1	1	628.646	0
96.801	3	1	1	627.56	0
96.841	3	1	1	626.477	0
96.881	3	1	1	625.397	0
96.921	3	1	1	624.32	0
96.961	3	1	1	623.245	0
97.001	3	1	1	622.173	0
97.041	3	1	1	621.104	0
97.081	3	1	1	620.038	0
97.121	3	1	1	618.974	0
97.161	3	1	1	617.914	0
97.201	3	1	1	616.856	0
97.241	3	1	1	615.8	0
97.281	3	1	1	614.748	0
97.321	3	1	1	613.698	0
97.361	3	1	1	612.65	0
97.401	3	1	1	611.606	0
97.441	3	1	1	610.564	0
97.481	3	1	1	609.525	0
97.521	3	1	1	608.488	0
97.561	3	1	1	607.454	0
97.601	3	1	1	606.423	0
97.641	3	1	1	605.394	0
97.681	3	1	1	604.368	0
97.721	3	1	1	603.345	0
97.761	3	1	1	602.324	0
97.801	3	1	1	601.306	0
97.841	3	1	1	600.29	0
97.881	3	1	1	599.277	0
97.921	3	1	1	598.266	0
97.961	3	1	1	597.258	0
98.001	3	1	1	596.253	0
98.041	3	1	1	595.25	0
98.081	3	1	1	594.249	0
98.121	3	1	1	593.251	0
98.161	3	1	1	592.256	0
98.201	3	1	1	591.263	0
98.241	3	1	1	590.273	0
98.281	3	1	1	589.285	0
98.321	3	1	1	588.3	0
98.361	3	1	1	587.317	0
98.401	3	1	1	586.336	0
98.441	3	1	1	585.358	0
98.481	3	1	1	584.383	0
98.521	3	1	1	583.409	0
98.561	3	1	1	582.439	0
98.601	3	1	1	581.47	0
98.641	3	1	1	580.505	0
98.681	3	1	1	579.541	0
98.721	3	1	1	578.58	0
98.761	3	1	1	577.621	0
98.801	3	1	1	576.665	0
98.841	3	1	1	575.711	0
98.881	3	1	1	574.759	0
98.921	3	1	1	573.81	0
98.961	3	1	1	572.863	0
99.001	3	1	1	571.919	0
99.041	3	1	1	570.977	0
99.081	3	1	1	570.037	0
99.121	3	1	1	569.099	0
99.161	3	1	1	568.164	0
99.201	3	1	1	567.231	0
99.241	3	1	1	566.301	0
99.281	3	1	1	565.372	0
99.321	3	1	1	564.446	0
